symboling,normalized_losses,wheel_base,length,width,height,curb_weight,engine_size,bore,stroke,compression_ratio,horsepower,peak_rpm,city_mpg,highway_mpg,price
0.24416615001915787,168.89867783042274,110.77330458939142,202.59274012254988,70.04906334552132,54.61096639155597,3745.8007272152718,202.2119443601942,3.7701659963319676,3.1237549651880725,9.848751273196896,179.80191534993105,5348.426539123093,9.127558493334323,13.686064646647385,28345.87220188007
1.5018681366344078,152.0531596946243,98.25451540770507,173.1193981942952,65.82107174573996,56.94286213237103,2395.2887826301203,85.57476732732255,3.2017265923548903,2.7954935160278005,15.809570928875388,97.02949718953144,5544.5005957685,28.986883530100812,35.817108858468664,11329.884476752488
-0.4052414284230784,96.19075088202648,109.56593514301946,194.98134446067576,69.1619788911847,58.29900144754021,2974.0708862500574,125.51407173911338,3.7496142748482675,3.646868778886118,11.177048184946635,85.65297411127149,4530.064754492531,21.023423745235416,25.052556703589453,10203.563007538778
2.3050674303846823,105.88541479263174,97.35158391405216,172.47729995261392,66.1044081581919,56.805169199102195,2105.1946480189554,93.00413967169318,3.0049157804407223,3.2214199693922785,12.10370176227886,77.88841402871444,5271.328531690902,29.906661551558397,36.01206438938757,11470.16580546854
1.1522257403320912,135.39921046560826,102.39957782720457,180.9416727435464,66.01822142552362,53.99860945851248,2539.149946395591,114.74097666179206,3.432707111743654,3.40864591931333,11.167677069942938,83.55460651368224,5361.393698388608,25.69046067179741,32.05987841887639,8426.624165516125
1.748648407704251,190.80707966696195,93.05101170706011,167.50775599784916,65.50085621403512,47.66368062451663,2549.5298921890076,142.08418459821155,3.3398569719501863,3.415466648208889,7.3484221837564085,134.0071801984827,5553.925372128549,18.27447444429916,24.60444761043916,12989.760334079567
-0.06508322465417837,87.96154949236674,102.24032577314863,186.43704656110035,67.3045458331383,55.17915351827265,2663.8384121209806,146.60522828407755,3.4705174194884902,3.2333499452932153,10.512192368653709,143.28165118613444,5485.26700587185,21.407188987794314,28.930393182673388,17813.941227458436
0.5240304041870534,120.80765545513151,92.96036558644191,161.26964657540162,64.99653578574078,52.07564470359942,2506.4144063551616,120.56187396013921,3.152453240259421,3.323840174735578,11.27498950342497,113.920350274457,5046.781239567453,27.300843931894562,32.24585524987725,11229.434323825099
0.026463728938259656,67.15456869974085,92.19589474559696,155.19337323521097,61.29347772206052,55.68471098571883,1276.154119785059,38.30778335363037,2.7498665085240086,2.986713625992334,10.191436107546513,10.488438181976548,5187.50932143216,37.45365010646221,42.76135322996208,-4935.069948762293
0.491490474244455,91.25012432621368,91.46834587616439,162.32737967185585,63.82665783877008,51.87185388498431,1982.161693511931,92.42306216274596,3.1515579630474075,3.6072565332925555,11.180192173420973,59.338873289293595,4751.796034384954,37.70741158324989,42.057572965024924,207.8121058757515
3.0,141.66140996021147,96.37571924109692,173.04444363858804,66.38471787413935,52.88270508159812,2279.2304991111714,116.24810101801695,3.1215135007904116,3.9385700788956806,8.829077913008382,126.66298368893862,5793.623428344667,21.743692693215472,27.773630862829936,10681.625984079063
0.16429047111359552,105.00928808414581,105.64955924585776,184.43622898498143,66.34341605438401,55.88210401819669,2786.7079110439886,131.7065027361313,3.432968182802831,3.1784839503447326,10.805218067978213,133.10330552659178,5568.240561644119,17.761797471293832,23.9557392643057,16410.976913407914
2.3785859182106464,139.19601456872013,94.08447779261209,177.34160525018513,65.92374718376725,50.495016789912164,2619.0265440760136,162.02098247615197,3.3539808808842593,3.8144703846469827,7.784624519268814,128.51694916227964,5188.000604937589,18.512510408878132,24.2530570800286,17839.74456773517
1.2643721890927146,149.6748991213303,95.24423224692941,159.79720815666067,63.68937104614371,51.58814619784403,2013.158362921214,121.82368174812815,3.4595628808060552,3.3685144814824723,6.677011536382764,96.71565181419794,5851.787211734312,27.093269753532475,34.18473250490841,8205.187335675706
0.8132096951846508,140.81477814086145,96.38287697707791,171.9218650200151,64.53668060919779,52.62888866781184,2578.8915609980945,150.60452126681463,3.3604315953549184,3.0237262043577466,9.407001512276231,129.01012004249898,5391.358313968572,23.094373152652313,29.583361226107,15121.36835683996
-0.0668671265583427,198.81230922005767,111.75113136885653,203.48456830266932,71.7263429423721,54.492937421007056,3870.1368994599525,230.97031146438752,3.8344186664515627,3.310748679446047,7.978018488022066,181.53451483719158,4386.732901279092,13.658427517733038,17.73034205696643,36790.372145984315
1.3390725189273303,147.83089691357284,100.9053567206631,173.72261970971795,66.89010951228364,54.029664567587716,2433.9266565269277,96.07502729886592,3.392844109076815,2.6401837259107257,7.571256157216189,136.8186389217827,5208.763229347893,22.889838785062746,30.745957099837167,13852.53699185213
0.44445052507134886,195.90780062307596,100.5276557550851,174.84762762745,66.73705535928966,52.025287954578204,2709.4075365895987,177.43746232161456,3.4849144744787837,3.262468381026721,9.758663999906934,125.83088484184238,5325.39643455951,29.505847986121854,32.782162649363094,18957.86726534778
2.9117511170729973,153.14746372370695,88.72793274683495,153.87991375430508,62.22434313574227,52.79837540240492,1791.4427455290343,166.45292543626138,3.0774867109099517,3.3105750953577395,6.088341549215613,96.88581051590539,5304.755482330566,31.30874043019405,38.216375518834575,15725.799409659541
1.0863984622175513,109.18632640384813,97.49529392654848,176.13399780409327,65.90068588132259,53.57726395979837,2585.4666288399308,125.58002523235864,3.4204667892941605,3.658416510683575,15.038754460381094,81.19744296038999,4893.83156994137,34.89445122408111,40.445958324722795,10255.656414670888
0.9380326848158624,101.85726518358224,94.61905111614776,169.18838063764707,64.22839475150394,52.85413671753351,2199.784841277963,132.64117081642937,3.214165385566383,3.739160239175612,7.7339883761274315,83.67207309094113,4647.8393971837695,28.674026860662536,34.47965465782585,8904.90950570965
1.420034826499407,138.27036658311903,97.48684250649964,166.70679895564686,65.09149116030804,53.223728279079204,2343.760882224213,86.02224884967092,3.1340658652373965,3.05498790875714,13.634674673740882,61.51175668465777,4979.403348237468,33.25443434254029,37.569565848560295,8106.264723451269
-0.7136150593606131,59.97343780829516,98.92138902824493,169.03170740825567,63.25130552734671,56.08976526221507,2077.1617783551424,139.19765067882005,3.0315824077231257,2.733212228351512,8.579070860402915,78.26924209036095,4753.675238484894,31.857004703824956,35.68052095476021,10053.52327315694
0.056335402722620276,133.25816475944828,99.11071862867716,177.9217738908873,65.74408838437209,54.34833922232381,2266.0169816771804,105.10276721880828,3.288659030575349,3.6119813679357615,19.796566477980093,124.30354723959131,5410.99165273343,27.639653458590036,33.36567037269592,16453.96177731238
3.0,182.13665463673033,101.62684509578843,182.71044122141893,71.15343447963089,53.00762325788433,3228.0732939449827,162.06106356636425,3.4183870632494435,3.5621055675910394,11.144038106966166,142.41561761370178,5116.071109168144,17.50194286772613,24.25302867841745,20210.863384794866
0.08260487627924373,92.04564934532843,94.86672950332891,162.88850400942442,63.361063283299906,55.303418415951384,1972.518049590544,72.32299514032712,3.3840906103585233,2.445524109332453,9.780061678500374,72.36638893854705,5307.099770834606,28.645443840978714,38.01020873491973,6409.866416096963
-1.0032065691405538,68.59445662403968,105.60651225337058,182.8603774803385,67.56303180243114,57.890102190462464,2689.427210564115,137.33663144064406,3.326900316499976,3.631544360398708,11.532005545999116,115.00039500615938,5248.694580488795,28.172481048727416,33.220260534314896,15091.059401992528
0.5423814137447946,91.46687435121369,94.40355536476127,169.73570107030443,65.28738019750337,52.651372106760114,2140.873062446339,122.5026559355628,3.257914489990805,3.331763768319379,8.685899299965588,74.60621181139535,4787.831340520325,30.437776326133758,38.075803503286075,7513.8455718087735
1.9862147877065848,122.76682505624615,89.17238273742717,155.66525706100566,62.66531790493597,51.92851065788346,2002.1111165101643,101.09492653492146,2.8868711736371155,3.1663034113965773,7.618467318527344,86.73459877679117,5432.6944800352985,29.35876967032016,35.43375067360787,6574.768712523127
0.7332003211333609,123.47739707566036,102.51534916386441,170.58655604388156,65.46309439323787,55.57299270036462,2196.499456459598,91.12064977829733,3.378630952261607,3.829414719103584,9.921399277865149,131.61751305705474,5571.599243285184,30.300709120361102,38.15172627982482,7599.803418824184
-0.06050771661260157,125.84911116581078,104.59495029068599,188.25864126339525,67.15475361527871,53.75361301351269,2734.2864612837843,137.33311003583754,3.4127912841403454,3.094367492014076,8.367848077225647,93.65485475129347,4869.218315642071,20.136304283466703,26.486337644343052,17449.824690539786
0.156188365918128,126.08635815169903,101.73557931595839,177.1364957549409,66.28279396586024,54.46525684621678,2721.3397534096466,138.9361227398262,3.492999088330222,3.548332300842841,9.956113522334267,97.10544997127161,5057.040132347762,24.578275710414097,28.44572783258573,15166.656100912169
-0.2574086101834724,113.81815365268464,97.79585596723997,168.41495776251404,66.20288375615422,53.39492026880888,2543.3546486812284,111.2427574048555,3.1532949234588017,3.211409375033229,8.652875878889859,103.40994297743792,4887.637081348555,21.88386811648775,27.497343013359423,14961.201302202087
0.5250536416107732,168.81822213912278,96.89721550807987,175.15520956005764,65.58719996833919,52.26434222014174,2496.831539830209,137.56360870405882,3.3125217892640633,3.478936993104093,6.4495555369592985,123.06038958077738,5760.048837514882,24.4215559495621,31.03725511633655,12930.629302665844
-0.8502855736834122,48.23496713653279,95.91236797448836,163.91232915108895,64.57150295258882,55.41595946453075,1876.3923239507785,60.62329845742461,3.0486276466344813,2.759730887421453,15.330731363219265,22.23729617921856,5098.250172212769,38.84157322382803,45.893546049453306,-35.238389438771264
0.049101074074977435,89.27810733792347,97.50149481692526,165.79440947500441,65.49680345212391,52.08458254584805,2396.3188033608617,124.22059743427796,3.3907482062483107,3.630139070035191,8.407172736621002,84.65197481678629,5548.736737464051,29.267814670051905,32.05676092273254,8527.681864966318
-1.4559278458434397,83.51353886814115,108.29170973070487,181.85492939226484,65.17192226403321,61.02940360201643,2777.378570456321,116.41749166162941,3.388707537120125,3.3374661072876455,11.358447663455108,80.77852193936353,4532.73569091924,28.05326750737594,33.68170036197312,13570.427582565962
-0.44488620091271935,146.45854466276697,105.14583342244097,192.29517632890455,68.413478258453,52.937776891707166,3030.740384249296,143.8418509964108,3.4773206861681616,3.5260091711497425,8.324710161710103,132.47387203573317,5474.969039310405,20.10956642001679,23.796067356807775,18209.438158713467
1.328512323893765,118.59547677376682,88.74111882124512,151.88722460646326,62.478410515308546,49.374916096702805,1649.9954169348816,100.1794429691043,3.148457177632175,3.187739771276096,12.258121608288526,83.98585529692085,5303.692584051108,34.91866904621936,41.06907289877614,4699.118322747441
-0.7821811369858266,104.09214777134383,107.54068254990513,187.6815716937918,67.35210586085812,57.67307350442211,3209.7778272895157,152.53468416905136,3.827010893835741,3.041179880302948,10.944275837376207,118.68056362742949,4122.044331610397,17.746608997383913,21.83710511992199,21836.970155393166
-0.03660689728711741,64.10217924531412,94.86803336043577,161.00412706299528,63.050809198045,54.94864507585742,1646.4387466072071,50.39193001892215,3.1394052428221593,3.229017701147956,12.548275173244472,30.27415879390962,4580.172871868792,43.35325709421571,48.85086358848399,-870.4354697368308
0.6258936517579237,115.66714515961344,94.55172101256736,170.93258120383442,66.13547060732509,50.51193188580975,2667.1106385149506,139.25467884102315,3.337292216389401,3.4010552346664005,10.383508564309375,109.17062732775526,5380.245091253232,22.66380146468955,26.625171615595736,17464.29822244969
0.6415598785928873,109.7931233592995,95.61422266589922,166.92879500405704,65.85609721946848,53.10305720901957,2226.3911122984564,112.79622451416864,3.1061788047109697,3.255279859050958,7.377633890752264,81.93409590496393,5413.427945648251,27.68263087562867,33.39029739099485,12079.361211848354
2.213030365517053,157.36573711572856,89.66678449093541,155.1894577837041,63.52630712019358,48.93131268707419,2566.3608312570955,149.3506281841859,2.9772185685181833,3.9057855011603637,11.55525486004345,126.09673321736608,5036.980510904676,27.59539860304228,33.623143050500374,13539.886593424355
0.4375814857920455,86.64815780831769,92.43075821874558,171.228897525605,63.84726751379031,53.384629978038554,2216.979120078815,85.83346283402918,3.1115542045546003,3.3146683649811326,9.818962233667762,81.00277093122597,5277.138229761721,28.072644421291457,36.75689189889695,4213.4429866957325
2.4664073376822984,117.49902900486013,92.93923197350732,157.7546183679695,63.31260481384676,52.350718629395374,2483.229323848038,141.31315557560757,3.746315771356316,2.5756676978852244,11.03296518369933,156.27490662003893,5703.27108325416,19.72806737514717,26.21631432426785,21518.55404384444
1.4465421207345939,173.19530423122097,100.91238759216401,164.88308327787686,64.07280090041704,53.461563416844,2050.1067298765543,90.92096210491766,2.8524923431376754,3.72682222758484,10.235307339956274,57.617850275474154,5440.867852380652,31.64488778050398,34.76384471450052,5238.387303800576
2.2891787574652884,226.6748795444112,99.13064911273825,177.30191544599043,67.95571890027364,52.066472095056405,2703.381810940084,143.06748036189316,3.204440458233402,3.3052413571576063,9.417709303001292,144.61589097854085,5429.8912515879,24.366933345454868,33.78167759865405,18224.162745900987
0.4557241654536712,79.26135046572959,103.57129222392705,176.50024193175028,65.38121948173294,55.956192025811326,2765.299782737113,131.23496556420372,3.689669287905255,2.9827015635324177,15.640812906340052,70.33483806285297,4362.0009988198,28.54283447502732,32.905266935499306,13381.544871697806
0.15588807949626204,96.69574841242662,98.36775751492017,170.1730652356928,64.86527225958744,53.327414054938586,2934.3491095142676,179.32905559287096,3.481932635796247,3.5469677032824816,7.532600145701651,141.03401173353564,4713.6178689432,21.685085200840657,25.236849464724983,15994.328534269109
-0.5237239478330674,80.55330430450888,98.00496711510797,159.84517109046814,62.90379706733164,52.43608237389226,2138.9256568499236,161.0033297160369,2.823110002565489,3.680738112664499,7.937022912182776,73.6601074138967,4713.240390471495,33.535950577177715,35.52858725235224,10727.955737346432
-0.8260286577872104,47.670477173472335,97.43093871902035,173.8379911374437,64.49418003162971,56.452441897705604,2282.506758541483,103.59138548390402,3.5968558666906736,2.812606264687245,7.506908386187563,84.76648720030703,4542.890710220762,24.6985073723134,31.196837236142425,6879.888044758526
-0.013503371711251155,79.9380805248666,98.58927299296207,172.24072227995595,64.34039665266089,56.4923536953434,2686.881424839381,158.83305503213785,3.1250758131093437,2.898470304637007,8.027681024190795,99.44689377831077,5027.873455882927,25.465038161878375,30.288910464186277,14508.4824205394
0.5032345328014936,128.18992189427644,108.07749252361593,195.35784425780653,69.1619570123824,52.9462108814402,3233.5228664224583,175.05970590359428,3.7924196974989073,3.3333046423676023,8.208526201073067,162.10911515545973,5792.417991192153,9.953108031855821,14.1918708765553,21557.728473313087
-0.0809215067445398,149.4103675923697,97.64856021085762,177.6493270616891,69.12560865277771,51.227116372429585,3221.2839689158645,174.92562760574657,3.2692290150450543,3.519237812508247,8.05500780382792,159.0956332342518,5097.50703910924,21.368807776556988,26.27253846052709,20208.672286640587
0.07935971885182369,177.60832570035836,98.0190793891898,176.1835562043711,64.69345577691527,53.58352019119957,2543.774149990131,121.03668534205504,3.0146728823643327,3.2136926543687974,7.1971764362740895,99.41990276505442,5598.467336749412,22.353396578726173,26.105210941164096,10261.569512685322
-1.2629061146079907,39.19175844709086,100.0902679819031,173.82348501748714,65.22815768126094,53.6676779823077,2599.3620848868004,114.56224664456948,3.3929700427395266,3.5212864607002694,8.51196132388596,93.45323717194621,5311.110796347092,25.94775907840998,30.769164616615235,7298.057271032278
0.866282920242373,127.16330939241328,93.86555455871952,164.4656678419433,63.589899409465396,52.21214859588766,2012.6306137919955,99.33904417192092,3.2664942234477863,3.592594097327142,8.289546823253863,82.9482726461107,5699.62013982063,25.596898968901634,29.79954570535679,5747.444525004816
0.8861305192975895,135.30167117593913,107.86170059617734,196.71679103111939,70.84663741488336,51.86597808882158,3447.6943636487345,185.2181383930785,3.843904789459689,3.7685946886470556,9.883065705033177,149.1683271393624,5248.3322304277335,14.39527611891472,19.7884418169257,24697.354641382844
-0.4248964599003803,65.12269349178682,98.3898590084611,168.17487187689258,63.96148549702303,57.15177291052439,2048.9645373932935,76.0008945241231,3.3254445477130488,2.8700868405983972,12.835868779952017,28.705654441420293,4634.642313103777,37.1284745644936,39.50111396355898,2082.4373512640486
-0.5314678426025193,121.19475023692009,100.54035543853414,168.52595859989373,65.61923204962613,53.08324668290598,2263.9725645878534,92.70745959186334,3.0779006286013963,3.4878558611408943,9.002108626130076,59.98034516727743,5041.4261094899075,30.008286807388796,33.94459673622724,7020.150596001442
1.5841781149672665,137.03712797339625,106.28789872224033,198.41399914509964,69.09066376787031,55.85870778699986,3266.324737712594,173.81250897934834,3.707663623948051,3.3611853347162586,7.67126524330744,155.2444103883624,5021.344618184934,12.569483826711691,16.281468936354134,23380.830440909107
-0.049985905328242985,152.98032841573536,101.3346812690894,172.1037810579236,66.35799342604881,52.88613759986256,2637.2359900270317,147.2868144572496,3.1764873519728143,3.7096105951531477,9.400102286953002,114.91139499645655,5054.107072032255,26.27616293335371,29.59469266203424,14472.026010122006
0.8800681568267539,92.26317127094984,101.26945110705098,182.28379578615147,66.98428912741464,52.5409245019902,2576.5102082352364,128.18848684796163,3.357991909722442,3.0053657865620655,6.89536949458978,100.27448971615256,5465.272764349881,20.921680550691864,25.251799777444955,18729.784161399402
0.2857084421829148,123.31367409203321,109.72778223227505,195.6587430881748,70.3100348089144,55.61511404975283,3480.405756744327,191.35862475442286,3.583217504340128,3.589708431631612,11.403398418949413,163.72839748288965,5123.702670599466,12.924253087283105,16.29607638827268,24893.565120073585
0.8633867313059174,133.49735839180025,98.40658023755933,173.61420455889572,65.06470614155563,55.86563947324273,2517.3069519371556,96.49835751493822,3.22915411057412,3.417588008114018,11.187593545413176,70.3044490112117,4638.539387280098,29.769967366443492,36.534828624727695,5303.553797502979
0.1886689863456309,80.31696379402108,91.14325502455006,156.12853746993773,62.148423834772224,55.15248808150732,1710.3399324017637,60.51707991906321,3.280025848881606,3.199506302019966,8.921471736150227,31.15468428494718,4719.697882101272,38.07918587943381,42.61585323512302,-184.79862838212284
1.4999959533908775,86.88019057442898,92.39982062023954,174.91256177023783,64.98251211952928,53.44579688934602,2365.509672720949,96.36045380052867,3.4160387852884617,3.4602245548624664,9.416103202651465,91.31113242970908,4760.084669222229,25.643406348435356,33.04432118772411,7558.045940261727
1.32029942878538,107.92633851000876,96.18964376377644,166.88694416782724,66.53724548809598,50.93584294365427,2184.38123891435,123.87933974045366,3.3198704025607118,3.2046896654414656,10.63143212728922,97.50625053689245,5186.450228328281,27.651398482994786,36.962089898782956,12364.271007198626
0.1597763174397464,81.44434242760272,98.67433897223876,169.67264687792087,66.83423242317316,53.08154241910777,2960.082821441061,193.31150428181593,3.519494662093613,3.3346010590755717,11.041931637134923,133.98919570239764,4686.71236627938,30.90756994711444,36.32681049023271,18942.104412077493
-0.060537022096450954,79.2617456843727,95.61589017945394,161.35438812772065,63.7437984064614,52.868151200126135,1669.1585182224285,97.55351264830607,3.4062951751781996,3.3755231946146775,11.951109690511627,41.04914099543645,5007.69628532939,32.77326223420528,40.64562935624346,1445.2633765935116
0.7872173304777323,93.36809466320085,93.12604028673302,153.36896693055266,62.43197533893118,53.08799616088669,1739.9177365557366,87.95231656914117,2.748485831363291,3.5438226926188565,12.140009109242884,26.371891703926536,4438.053123317879,36.66914041003203,38.85101218968918,1702.7641967694944
1.389060117062841,169.05792287704762,95.37287355399438,175.10977805682705,68.34065086016425,48.98060607850349,2784.217164034716,171.16981379728176,3.396979342809453,3.648550324992025,6.904793578079337,184.91539658595556,5761.504313774784,15.837582504959611,22.331708053324427,19169.09700835003
0.825564202887068,95.47755421380384,101.51586710702745,169.50318641254069,63.99803726026844,57.64228469659999,1812.589542370043,47.64306203344327,2.949643675161977,3.22819162777669,12.087798653496952,11.272393948245494,5003.878084167914,35.001210653770386,39.445691609686705,-969.5019749188068
-0.5954456374108891,161.753422732028,108.2285296643712,188.05023796990733,70.32026682662357,50.752703940272056,3580.283025985708,206.01905171035128,3.292769360000802,3.531275110673268,9.282280496205956,172.28893191261568,5661.115513080709,12.955841940053556,17.556975074993385,26439.764097213978
2.7439115783342025,147.23736428442197,98.21705220900594,169.88580654655965,65.50351396234454,55.555822150876544,2441.7210190600963,118.85404537165378,3.3097504217766454,3.541895986185892,12.615547613530183,75.67693122512446,4874.857209314589,30.293094465461774,35.38403054867783,11052.12472634809
0.4241272909409854,77.76903760130301,98.37921519701042,172.83642077482006,66.59645286735821,55.5529664049128,2289.6945224784263,102.42387387729721,3.200186808982636,3.1704882251190187,11.894737850726825,63.37477609971244,5123.052976717195,28.318521135466646,33.33828497199973,7573.010466854459
2.4701308685119905,194.11439674114365,93.79209469828493,165.10314074407498,64.1963985366501,51.889829190231744,2086.6308168888954,98.04604058264829,2.9783173976112782,3.560045589818779,10.564357196823961,100.552528137443,6003.177576047803,28.79564691580166,34.748866689580076,7008.199942800134
0.015223627856105537,89.41132514949585,104.5998661237699,190.69955793816123,68.65863514916802,54.223905855462824,3063.991908417842,151.23258237485422,3.482584244923641,3.000238298510763,8.839745718251653,149.80246992834347,5493.519873909987,20.96342582794984,24.78085299448964,20963.313235415586
0.4973445703551178,190.472114073996,101.29309347423302,180.36115810446168,66.41973484082013,53.56732815302614,2921.2138750535996,160.58395269885636,3.313141760291046,2.941186385281351,7.2863013292759735,133.78157143854096,5995.451293776433,19.41409213094194,23.89653695393377,21132.09409152944
3.0,142.7669416614882,91.5154643678018,154.2059695385293,62.9601997172937,52.473586778342366,1803.2813255966194,60.39547706772986,3.1585020972409237,3.4387744555338715,8.39617739113518,52.06700978770972,5229.437870770446,30.839203068838597,38.01425643095462,-1488.2107595073994
-1.836936180629377,130.77306340716333,120.2126645563351,210.89240486227354,73.17227407118855,58.108938540478675,3919.0596641105576,192.1308665599626,3.6902030565651325,3.2223044222252937,10.99500311881927,177.0218066919987,4673.626984874016,15.777314771529568,19.131043457333654,30811.105433482837
0.7941363863724984,119.9178318763778,93.22833050533104,162.6271967068263,63.504351221378926,52.49962684914794,1939.1359199633334,120.38964834370157,3.022006877380709,3.089790171250871,9.709549965559471,80.95218171988901,5483.671311590821,31.329812263038093,37.691104722241796,9442.547134149127
3.0,145.9443216730475,91.42536923064446,158.87957265155399,62.51460388145112,51.6769076576279,1940.8884743688086,100.3844943138239,3.2211662359689193,3.159619964926764,12.358724138420008,61.680171858852574,5076.347857453014,31.912836034377793,38.65939664218222,6895.222242737412
1.847025734555909,160.397357060231,94.79725994261321,170.78341604104435,65.39222627392861,54.85319720279119,2320.344170687401,154.07529145162562,3.4739424996212134,3.1217027756733664,11.425188172892003,117.91757871927149,4862.853888870108,26.978428828451765,32.457566347571955,15099.851112743034
-1.0989954170025702,157.42653232628967,104.7161615453349,181.15635197278894,66.66151782063315,53.60040261224377,3097.8877737437206,167.44790032436026,3.4364652757647165,3.3945712324438944,9.246372421507662,149.99112657640825,4771.008932201034,19.020051147974637,22.88620604840233,20108.366351648292
2.3964260175389,210.53197526305937,95.16127775048199,168.84704157938583,65.51855679316898,51.81953965370216,2554.5112888069984,137.05667642927654,3.1512277172220475,3.3657141153776102,11.417706925536994,102.28732050309183,5389.1209054633355,29.122760283878367,33.037589685115066,25106.74844314343
0.27360775550975625,116.5635389285293,100.40297954836103,165.7100341920247,65.91307154916086,54.55881257801619,2213.8744190338366,74.96455404725398,3.3492546546157214,3.565031881153848,13.933707614202564,47.04209542524395,5179.492849039875,38.32842480021241,46.306668844125774,3567.398651052503
-0.40153034138115806,136.46532671033594,110.55156445560351,194.73265278886748,69.3515679656452,55.09030359901405,3378.169660462502,160.7177905563792,3.696482883047039,3.464789789475779,9.815128033517446,147.57107632857173,5340.434766563853,13.203686500946615,17.352635115579382,19520.52351342668
2.9316431119443767,141.74914153387112,91.28241050243152,154.9989987127665,63.55198774689609,49.64496451907802,1638.313763802183,49.812412778033604,2.957477796217654,3.1189188861113277,9.039278692211575,71.59050443652126,6070.471345185015,29.500236233596745,37.994900612597384,595.6030829678948
